processing_time_s,estimator_variant,valid,confirmed,status,failure_reason,truth_position_x_m,truth_position_y_m,truth_position_z_m,estimate_position_x_m,estimate_position_y_m,estimate_position_z_m,position_error_m,velocity_error_mps,state_nees,valid_and_covered,reset_count,publication_motion_phase_evaluator_only,last_accepted_update_processing_time_s,time_since_last_accepted_update_s,correction_status,truth_used_by_tracker,split,source_model_comparison,paired_recording_id,paired_session_id,paired_origin_asset_id,snr_db,trajectory_kind,sequence_seed,result_scope
1.9116458333333333,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,83.38152083333333,49.2650625,42.86746875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,10.0,constant_velocity,14189773874213735854,held_out_independent_recording_evaluation
1.9266458333333334,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,83.48652083333333,49.2200625,42.88996875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,10.0,constant_velocity,14189773874213735854,held_out_independent_recording_evaluation
0.5313125,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,73.7191875,53.4060625,40.79696875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,10.0,constant_velocity,14189773874213735854,held_out_independent_recording_evaluation
0.5463125,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,73.8241875,53.3610625,40.81946875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,10.0,constant_velocity,14189773874213735854,held_out_independent_recording_evaluation
0.5613125,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,73.9291875,53.3160625,40.84196875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,10.0,constant_velocity,14189773874213735854,held_out_independent_recording_evaluation
1.2139791666666666,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,78.49785416666667,51.3580625,41.82096875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,10.0,constant_velocity,14189773874213735854,held_out_independent_recording_evaluation
1.2289791666666665,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,78.60285416666666,51.3130625,41.84346875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,10.0,constant_velocity,14189773874213735854,held_out_independent_recording_evaluation
1.2439791666666666,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,78.70785416666666,51.2680625,41.86596875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,10.0,constant_velocity,14189773874213735854,held_out_independent_recording_evaluation
1.8966458333333334,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,83.27652083333334,49.3100625,42.84496875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,10.0,constant_velocity,14189773874213735854,held_out_independent_recording_evaluation
1.9116458333333333,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,83.38152083333333,49.2650625,42.86746875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,10.0,constant_velocity,14189773874213735854,held_out_independent_recording_evaluation
1.9266458333333334,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,83.48652083333333,49.2200625,42.88996875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-383904-simeonradivoev-mini-quadcopter,simeonradivoev-mini-quadcopter-raw-speed-takes,freesound:383904,10.0,constant_velocity,14189773874213735854,held_out_independent_recording_evaluation
0.5313125,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.4191875,53.0060625,41.04696875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
0.5463125,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.5241875,52.961062500000004,41.06946875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
0.5613125,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.6291875,52.9160625,41.09196875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.2139791666666666,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,79.19785416666667,50.958062500000004,42.07096875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.2289791666666665,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,79.30285416666666,50.9130625,42.09346875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.2439791666666666,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,79.40785416666667,50.8680625,42.11596875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.8966458333333334,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,83.97652083333334,48.9100625,43.09496875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.9116458333333333,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,84.08152083333334,48.8650625,43.11746875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.9266458333333334,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,84.18652083333333,48.8200625,43.13996875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
0.5313125,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.4191875,53.0060625,41.04696875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
0.5463125,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.5241875,52.961062500000004,41.06946875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
0.5613125,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.6291875,52.9160625,41.09196875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.2139791666666666,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,79.19785416666667,50.958062500000004,42.07096875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.2289791666666665,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,79.30285416666666,50.9130625,42.09346875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.2439791666666666,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,79.40785416666667,50.8680625,42.11596875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.8966458333333334,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,83.97652083333334,48.9100625,43.09496875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.9116458333333333,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,84.08152083333334,48.8650625,43.11746875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.9266458333333334,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,84.18652083333333,48.8200625,43.13996875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
0.5313125,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.4191875,53.0060625,41.04696875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
0.5463125,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.5241875,52.961062500000004,41.06946875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
0.5613125,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.6291875,52.9160625,41.09196875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.2139791666666666,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,79.19785416666667,50.958062500000004,42.07096875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.2289791666666665,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,79.30285416666666,50.9130625,42.09346875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.2439791666666666,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,79.40785416666667,50.8680625,42.11596875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.8966458333333334,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,83.97652083333334,48.9100625,43.09496875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.9116458333333333,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,84.08152083333334,48.8650625,43.11746875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.9266458333333334,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,84.18652083333333,48.8200625,43.13996875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
0.5313125,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.4191875,53.0060625,41.04696875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
0.5463125,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.5241875,52.961062500000004,41.06946875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
0.5613125,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.6291875,52.9160625,41.09196875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.2139791666666666,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,79.19785416666667,50.958062500000004,42.07096875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.2289791666666665,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,79.30285416666666,50.9130625,42.09346875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.2439791666666666,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,79.40785416666667,50.8680625,42.11596875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.8966458333333334,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,83.97652083333334,48.9100625,43.09496875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.9116458333333333,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,84.08152083333334,48.8650625,43.11746875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
1.9266458333333334,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,84.18652083333333,48.8200625,43.13996875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,random_broadband,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,-6.0,constant_velocity,18090356658712458261,held_out_independent_recording_evaluation
0.5313125,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.4191875,53.0060625,41.04696875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
0.5463125,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.5241875,52.961062500000004,41.06946875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
0.5613125,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.6291875,52.9160625,41.09196875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
1.2139791666666666,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,79.19785416666667,50.958062500000004,42.07096875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
1.2289791666666665,all_6_equal_gcc_wls,False,False,uninitialized,initialization_failed:no_observable_hypothesis,79.30285416666666,50.9130625,42.09346875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
1.2439791666666666,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,79.40785416666667,50.8680625,42.11596875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
1.8966458333333334,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,83.97652083333334,48.9100625,43.09496875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
1.9116458333333333,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,84.08152083333334,48.8650625,43.11746875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
1.9266458333333334,all_6_equal_gcc_wls,False,False,tentative,tentative_initialization_unconfirmed,84.18652083333333,48.8200625,43.13996875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
0.5313125,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.4191875,53.0060625,41.04696875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
0.5463125,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.5241875,52.961062500000004,41.06946875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
0.5613125,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,74.6291875,52.9160625,41.09196875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
1.2139791666666666,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,79.19785416666667,50.958062500000004,42.07096875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
1.2289791666666665,equal_weight_srp_phat,False,False,uninitialized,initialization_failed:no_observable_hypothesis,79.30285416666666,50.9130625,42.09346875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
1.2439791666666666,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,79.40785416666667,50.8680625,42.11596875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
1.8966458333333334,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,83.97652083333334,48.9100625,43.09496875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
1.9116458333333333,equal_weight_srp_phat,False,False,tentative,tentative_initialization_unconfirmed,84.08152083333334,48.8650625,43.11746875,nan,nan,nan,nan,nan,nan,False,0,before_manoeuvre,nan,nan,prediction_without_correction,False,evaluation,recorded_source_approximation,freesound-321687-n-audioman-drone-takeoff,n-audioman-quadcopter-takeoff-hover-distance,freesound:321687,10.0,constant_velocity,1831001451585685072,held_out_independent_recording_evaluation
